"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-09-02 13:48:00",1756820880660,"www.snap-shark.com/","GET","",200,"fdfkj-1756820880654-39cf75b8afab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","www.snap-shark.com","www.snap-shark.com","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",-1,"lhr1",-1,-1,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","01K45AYF8M7F4GV8MRYGWXH3CA","gx76awnB8rM9",-1
"2025-09-02 13:48:00",1756820880444,"www.snap-shark.com/manifest.json","GET","",200,"9prhx-1756820880437-83c45e6e6229","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","www.snap-shark.com","www.snap-shark.com","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",-1,"lhr1",-1,-1,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","01K45AYF1W7VTXETN79SVYWCY2","gx76awnB8rM9",-1
"2025-09-02 13:48:00",1756820880056,"www.snap-shark.com/account","POST","success=true",200,"g7g2b-1756820879972-9978bf96be43","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","","lambda","/account","www.snap-shark.com","www.snap-shark.com","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",201,"iad1",102,2048,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","01K45AYENR3FGBXHPE2B6DE196","gutaYOxHDrQ7",1
"2025-09-02 13:47:59",1756820879980,"www.snap-shark.com/account","POST","success=true",200,"g7g2b-1756820879972-9978bf96be43","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","www.snap-shark.com","www.snap-shark.com","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",-1,"lhr1",-1,-1,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","01K45AYEKCRMZW39SV0ZEN7FV3","gx76awnB8rM9",-1
"2025-09-02 13:47:58",1756820878362,"www.snap-shark.com/account","GET","",200,"wrvxd-1756820878357-bafb0db976fc","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","www.snap-shark.com","www.snap-shark.com","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",-1,"lhr1",-1,-1,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","01K45AYD0VQAW7V830QA9Y8NZ9","gx76awnB8rM9",-1
"2025-09-02 13:47:58",1756820878157,"www.snap-shark.com/manifest.json","GET","",200,"kpsbq-1756820878149-b88e5e37bc65","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","www.snap-shark.com","www.snap-shark.com","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",-1,"lhr1",-1,-1,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","01K45AYCTD4TYZ4R2DBRWMA803","gx76awnB8rM9",-1
"2025-09-02 13:47:58",1756820878074,"www.snap-shark.com/pricing","GET","",200,"ml9pv-1756820878069-87bd11055195","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","www.snap-shark.com","www.snap-shark.com","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",-1,"lhr1",-1,-1,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","01K45AYCQVGNYHQ9TQ119230XW","ZpkISdgX3qw6",-1
"2025-09-02 13:47:58",1756820878073,"www.snap-shark.com/","GET","",200,"kpsbq-1756820878069-79dc2868e864","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","www.snap-shark.com","www.snap-shark.com","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",-1,"lhr1",-1,-1,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","01K45AYCQSBC6GRPZ5B9VEKM6B","gx76awnB8rM9",-1
"2025-09-02 13:47:57",1756820877837,"www.snap-shark.com/account","GET","success=true",200,"jpjgc-1756820877832-a790db109294","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","www.snap-shark.com","www.snap-shark.com","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",-1,"lhr1",-1,-1,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","01K45AYCGDRR013PT0QQ7TEDR7","gx76awnB8rM9",-1
"2025-09-02 13:47:54",1756820874847,"www.snap-shark.com/account","GET","",200,"kpsbq-1756820874843-1858db9d6667","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","www.snap-shark.com","www.snap-shark.com","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",-1,"lhr1",-1,-1,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","01K45AY9JZHXDVGDY0AFWRB07F","gx76awnB8rM9",-1
"2025-09-02 13:47:54",1756820874575,"www.snap-shark.com/manifest.json","GET","",200,"kpsbq-1756820874572-29c56fc8d106","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","www.snap-shark.com","www.snap-shark.com","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",-1,"lhr1",-1,-1,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","01K45AY9AFZH0D89K1KVNZ03QS","gx76awnB8rM9",-1
"2025-09-02 13:47:54",1756820874495,"www.snap-shark.com/pricing","GET","",200,"ml9pv-1756820874487-7c4915765103","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","www.snap-shark.com","www.snap-shark.com","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",-1,"lhr1",-1,-1,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","01K45AY97ZJ5XQZWWY03QHGJW1","gx76awnB8rM9",-1
"2025-09-02 13:47:54",1756820874490,"www.snap-shark.com/","GET","",200,"9prhx-1756820874487-04b6a6092a9b","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","www.snap-shark.com","www.snap-shark.com","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",-1,"lhr1",-1,-1,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","01K45AY97TKK2N6M8XD8YFJHHE","ZpkISdgX3qw6",-1
"2025-09-02 13:47:54",1756820874300,"www.snap-shark.com/account","GET","success=true",200,"9prhx-1756820874296-dc90996583aa","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","www.snap-shark.com","www.snap-shark.com","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",-1,"lhr1",-1,-1,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","01K45AY91WPNT1AD6GANZRXP5S","ZpkISdgX3qw6",-1
"2025-09-02 13:47:53",1756820873663,"www.snap-shark.com/account","GET","",200,"kpsbq-1756820873660-1e56564f48d6","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","www.snap-shark.com","www.snap-shark.com","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",-1,"lhr1",-1,-1,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","01K45AY8DZ9EXGZ0X66CWK48GH","ZpkISdgX3qw6",-1
"2025-09-02 13:47:53",1756820873504,"www.snap-shark.com/manifest.json","GET","",200,"kpsbq-1756820873501-a2858061bd24","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","www.snap-shark.com","www.snap-shark.com","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",-1,"lhr1",-1,-1,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","01K45AY890KCEF0F4TDQJNTTJG","ZpkISdgX3qw6",-1
"2025-09-02 13:47:53",1756820873432,"www.snap-shark.com/","GET","",200,"kpsbq-1756820873421-61354f56f5be","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","www.snap-shark.com","www.snap-shark.com","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",-1,"lhr1",-1,-1,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","01K45AY86RZJ48C75YWF9ZFG6T","ZpkISdgX3qw6",-1
"2025-09-02 13:47:53",1756820873430,"www.snap-shark.com/pricing","GET","",200,"9prhx-1756820873417-38a7c55ac46e","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","www.snap-shark.com","www.snap-shark.com","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",-1,"lhr1",-1,-1,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","01K45AY86P0ZSBC2ZM7KG82Q13","gx76awnB8rM9",-1
"2025-09-02 13:47:53",1756820873217,"www.snap-shark.com/account","GET","success=true",200,"jpjgc-1756820873213-936dd02a0ef3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","www.snap-shark.com","www.snap-shark.com","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",-1,"lhr1",-1,-1,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","01K45AY8012JXMC9XK8WA8NRFE","ZpkISdgX3qw6",-1
"2025-09-02 13:47:52",1756820872106,"www.snap-shark.com/manifest.json","GET","",200,"jpjgc-1756820872100-4eb63c9c850c","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","www.snap-shark.com","www.snap-shark.com","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",-1,"lhr1",-1,-1,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","01K45AY6XAAPM1M8QZW1FXX9TP","ZpkISdgX3qw6",-1
"2025-09-02 13:47:50",1756820870210,"www.snap-shark.com/account","GET","",200,"n2qn7-1756820870205-aad2914f932a","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","www.snap-shark.com","www.snap-shark.com","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",-1,"lhr1",-1,-1,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","01K45AY522RCMT15ERNP3WBZ6Y","ZpkISdgX3qw6",-1
"2025-09-02 13:47:49",1756820869931,"www.snap-shark.com/manifest.json","GET","",200,"l6k4k-1756820869927-69f7b466b649","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","www.snap-shark.com","www.snap-shark.com","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",-1,"lhr1",-1,-1,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","01K45AY4SBDAXVWC7QS5P2KND7","ZpkISdgX3qw6",-1
"2025-09-02 13:47:49",1756820869891,"www.snap-shark.com/pricing","GET","",200,"9prhx-1756820869885-906694a29609","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","www.snap-shark.com","www.snap-shark.com","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",-1,"lhr1",-1,-1,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","01K45AY4R3605M5HTH57TCMPG9","gx76awnB8rM9",-1
"2025-09-02 13:47:49",1756820869891,"www.snap-shark.com/","GET","",200,"l6k4k-1756820869885-b37cc135c950","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","www.snap-shark.com","www.snap-shark.com","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",-1,"lhr1",-1,-1,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","01K45AY4R3605M5HTH59FGD7QS","ZpkISdgX3qw6",-1
"2025-09-02 13:47:49",1756820869789,"www.snap-shark.com/account","GET","success=true",200,"f9ppd-1756820869772-9185e368c4a3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","www.snap-shark.com","www.snap-shark.com","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",-1,"lhr1",-1,-1,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","01K45AY4MYNZAYH745HMSCW6BM","gx76awnB8rM9",-1
"2025-09-02 13:47:46",1756820866730,"www.snap-shark.com/account","GET","",200,"mz9j6-1756820866716-e3b6da553f7c","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","www.snap-shark.com","www.snap-shark.com","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",-1,"lhr1",-1,-1,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","01K45AY1NA1KYK709DPHSXY2QE","gx76awnB8rM9",-1
"2025-09-02 13:47:46",1756820866469,"www.snap-shark.com/manifest.json","GET","",200,"vg89n-1756820866463-14629c967e3a","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","www.snap-shark.com","www.snap-shark.com","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",-1,"lhr1",-1,-1,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","01K45AY1D5RYEWSGHB0YN9JBA4","gx76awnB8rM9",-1
"2025-09-02 13:47:46",1756820866434,"www.snap-shark.com/","GET","",200,"rth26-1756820866425-5d34a74a2056","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","www.snap-shark.com","www.snap-shark.com","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",-1,"lhr1",-1,-1,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","01K45AY1C3QV04M6EMP7AT023D","ZpkISdgX3qw6",-1
"2025-09-02 13:47:46",1756820866434,"www.snap-shark.com/pricing","GET","",200,"npx56-1756820866425-e50391c70f01","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","www.snap-shark.com","www.snap-shark.com","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",-1,"lhr1",-1,-1,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","01K45AY1C22MSW8K00CZHHTSCJ","gx76awnB8rM9",-1
"2025-09-02 13:47:46",1756820866258,"www.snap-shark.com/account","GET","success=true",200,"lbrdn-1756820865952-3c731690e127","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","PRERENDER","static","/account","www.snap-shark.com","snap-shark-nb2lg1qme-macs-projects-1d8fa0f1.vercel.app","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",-1,"",-1,-1,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","","",-1
"2025-09-02 13:47:45",1756820865955,"www.snap-shark.com/account","GET","success=true",200,"lbrdn-1756820865952-3c731690e127","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","www.snap-shark.com","www.snap-shark.com","dpl_CvTBydqsKmhdVd5av9MjWkUxUdUq",-1,"lhr1",-1,-1,"","prj_whJS4UDU096WCnwbxasIj7pfJ4Ow","","","01K45AY0X4KSNJZGBQWYXP4Z5Q","gx76awnB8rM9",-1
